wallet,num_tx_erc20,num_in_tx_erc20,num_distinct_tokens_in,num_distinct_wallets_in_erc20,num_distinct_blocks_in_erc20,num_out_tx_erc20,num_distinct_tokens_out,num_distinct_wallets_out_erc20,num_distinct_blocks_out_erc20,min_block_number_in_erc20,max_block_number_in_erc20,min_block_number_out_erc20,max_block_number_out_erc20,num_tx_eth,balance_eth,num_in_tx,num_distinct_wallets_in,vol_in,mean_in,min_in,max_in,num_distinct_blocks_in,num_out_tx,num_distinct_wallets_out,vol_out,mean_out,min_out,max_out,num_distinct_blocks_out,min_block_number_in_eth,max_block_number_in_eth,min_block_number_out_eth,max_block_number_out_eth,is_scam
0xcac1e876812a36392ac2f58c507e912accc8c1ba,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5800818.0,5800818.0,0.0,0.0,22.0,44.88143173981141,21.0,18.0,22.441146369905706,1.068626017614557,0.05,4.11378545,21.0,1.0,1.0,22.440285369905705,22.440285369905705,22.440285369905705,22.440285369905705,1.0,5634544.0,5640659.0,5801001.0,5801001.0,1.0
0x1e071281416b20ac2cd50d2e8093b43f8526940a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,93.02680886343047,81.0,32.0,46.52680886343048,0.5744050476966722,0.0,14.0,64.0,3.0,3.0,46.5,15.5,15.5,15.5,3.0,5301499.0,5304399.0,5421936.0,5422000.0,1.0
0xd868a76a1dcc34854903376e734e3cfe461dd08c,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,5563495.0,6501682.0,0.0,0.0,24.0,45.33412694,23.0,21.0,22.66779847,0.9855564552173912,0.00562902,5.0,23.0,1.0,1.0,22.66632847,22.66632847,22.66632847,22.66632847,1.0,5234727.0,5245195.0,6605744.0,6605744.0,1.0
0xffde23396d57e10abf58bd929bb1e856c7718218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6460152.0,6460152.0,0.0,0.0,1.0
0xfcdd417b449c982fc9b6d7b117e417682e81b627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.99874,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.49873999999999996,0.49873999999999996,0.49873999999999996,0.49873999999999996,1.0,4715213.0,4715213.0,4742056.0,4742056.0,1.0
0x4349b24ee0bb23c51569e63b2c1d457dd75464d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5709933,2.0,2.0,0.5709933,0.28549665,0.05,0.5209933,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6279508.0,6281903.0,0.0,0.0,1.0
0x97b57ad033d354557bde36bd9a418e80d8d962bc,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6317523.0,6317523.0,0.0,0.0,2.0,1.33208876,1.0,1.0,0.66647488,0.66647488,0.66647488,0.66647488,1.0,1.0,1.0,0.66561388,0.66561388,0.66561388,0.66561388,1.0,5261001.0,5261001.0,5331268.0,5331268.0,1.0
0x362f1d7c705f0d8f38786b4d6efd6ecc54199be6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.499517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.499517,1.499517,1.499517,1.499517,1.0,6340895.0,6340895.0,6371419.0,6371419.0,1.0
0x92fa227d01dededae2a50b9da02413c48a872424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0374293799999998,1.0,1.0,0.51965969,0.51965969,0.51965969,0.51965969,1.0,2.0,1.0,0.51776969,0.258884845,0.001,0.51676969,2.0,5638374.0,5638374.0,5641301.0,5641309.0,1.0
0x429d386adc915ade21593609b1b89b976b2f2af4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6900287.0,6900287.0,0.0,0.0,4.0,2.79612927,4.0,4.0,2.79612927,0.6990323175,0.10609672,1.19003255,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5982563.0,5991259.0,0.0,0.0,1.0
0x4de76b3dfd38292ba71cf2465ca3a1d526dcb567,34.0,34.0,33.0,27.0,34.0,0.0,0.0,0.0,0.0,4046596.0,6931095.0,0.0,0.0,7.0,10473.0,1.0,1.0,10000.0,10000.0,10000.0,10000.0,1.0,6.0,6.0,473.0,78.83333333333333,50.0,100.0,6.0,4045872.0,4045872.0,4046388.0,4046707.0,1.0
0xb64f875daa42173ccac0b01e502695b61a1a9a64,9.0,9.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,5245825.0,6219997.0,0.0,0.0,12.0,13.1913907,8.0,7.0,6.597417350000001,0.82467716875,0.0,2.45,8.0,4.0,2.0,6.593973350000001,1.6484933375,0.499439,2.4491389999999997,4.0,5468821.0,5504395.0,5468875.0,5505450.0,1.0
0xe2eeb03a93343b21dd39f201bb2803d8ef779b19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,52.632571764,17.0,16.0,26.317146882,1.5480674636470586,0.1,5.57508559,17.0,2.0,1.0,26.315424882,13.157712441,5.0,21.315424882000002,2.0,6259277.0,6307200.0,6311738.0,6311842.0,1.0
0x9baac782ea141718437a825704fc61802993c03a,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5800809.0,5800809.0,0.0,0.0,26.0,51.64869625716254,25.0,21.0,25.82477862858127,1.032991145143251,0.05,5.48191412,25.0,1.0,1.0,25.82391762858127,25.82391762858127,25.82391762858127,25.82391762858127,1.0,5623080.0,5632723.0,5800888.0,5800888.0,1.0
0xe10270bfb1ed82e120bfc392efb3c94a1604ded6,76.0,49.0,41.0,24.0,49.0,27.0,26.0,5.0,25.0,4798863.0,6220377.0,4799388.0,5982125.0,252.0,489.26418072,17.0,14.0,57.25,3.36764705882353,0.4,16.4,17.0,235.0,63.0,432.01418072,1.838358215829787,0.0,62.78120749,173.0,4798857.0,4811537.0,4798884.0,4815826.0,1.0
0xbbdef8b12babd3ab6018566bc17ec3aa302b8348,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4951482.0,4953613.0,4985397.0,4985397.0,43.0,172.385224645,27.0,26.0,86.19426781000001,3.192380289259259,0.09926582,30.20940509,27.0,16.0,14.0,86.190956835,5.3869348021875,0.0,32.69089647,15.0,4947200.0,4985305.0,4947759.0,4985404.0,1.0
0x8c155c3f4c79485dbb0eef5b4076fd426b3f8c65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38851953,1.0,1.0,0.38851953,0.38851953,0.38851953,0.38851953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5415551.0,5415551.0,0.0,0.0,1.0
0x5c2f45f806683785e59d4b41547e3729b681d806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009533999999999999,1.0,1.0,0.0009533999999999999,0.0009533999999999999,0.0009533999999999999,0.0009533999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5829780.0,5829780.0,0.0,0.0,1.0
0x0f7a4c36b5ee28e581504e8dfa62fa83a11ca7a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209371.0,5209371.0,0.0,0.0,1.0
0x5fe584cb2d2a937c4abbd0cad57841cc8db97df1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.011231014,1.0,1.0,0.011231014,0.011231014,0.011231014,0.011231014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5511193.0,5511193.0,0.0,0.0,1.0
0x8dcdb7fc9f541825ba57fb47d5204317fc609590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.999559,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.999559,2.999559,2.999559,2.999559,1.0,4395796.0,4395796.0,4396536.0,4396536.0,1.0
0xfbc79a80ffa84253611e8f9a82f18e9e93ceee81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09958,1.0,1.0,0.05,0.05,0.05,0.05,1.0,1.0,1.0,0.04958,0.04958,0.04958,0.04958,1.0,4512830.0,4512830.0,4873733.0,4873733.0,1.0
0xb3b35fb20695f3ce1bd56c56e4df20d8ce222943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.48740802,3.0,3.0,2.24740802,0.7491360066666666,0.5,1.19676922,3.0,1.0,1.0,2.24,2.24,2.24,2.24,1.0,6134401.0,6137879.0,6168040.0,6168040.0,1.0
0x6ecce18c9c35167e174033d9f9f6e4b356cd2b45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.958278,3.0,2.0,11.48,3.826666666666667,0.5,9.99,3.0,2.0,2.0,11.478278,5.739139000000001,0.48,10.998277999999999,2.0,6319603.0,6328853.0,6329523.0,6338703.0,1.0
0x68d41d0c11bf5536d6d8c186ccfaf3de1a022d67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5141783.0,5929680.0,0.0,0.0,1.0
0x88be7ad530cba44949817ce40db87a6d25b44fde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.04828534,5.0,4.0,2.5243841700000003,0.5048768339999999,0.19,0.7357698,5.0,1.0,1.0,2.52390117,2.52390117,2.52390117,2.52390117,1.0,6096708.0,6112651.0,6112841.0,6112841.0,1.0
0x1d024825cd31b78bb07caa42251b7ba3a71db9ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.07371,8.0,8.0,16.03738,2.0046725,0.045,9.0,8.0,1.0,1.0,16.03633,16.03633,16.03633,16.03633,1.0,6320391.0,6354072.0,6520275.0,6520275.0,1.0
0xa0c7d4f3fc7f8a46fb58990228d0b82a0354f371,4.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,5801010.0,6900287.0,0.0,0.0,11.0,14.66942,8.0,8.0,12.48942,1.5611775,0.0,5.5,8.0,3.0,2.0,2.18,0.7266666666666666,0.14,1.337,3.0,5543069.0,5551044.0,5736914.0,5947530.0,1.0
0x0d4f74c538613ed6e6c8c1bc8896ecfd45f5ef23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5521135.0,5521135.0,0.0,0.0,209.0,8.156,209.0,6.0,8.156,0.03902392344497607,0.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5436587.0,5437260.0,0.0,0.0,1.0
0x17935dffbc228397d2f5a67061867804cecacae8,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5552411.0,5561904.0,0.0,0.0,18.0,63.381023274006395,12.0,9.0,31.6930946370032,2.6410912197502663,0.07,10.0,12.0,6.0,6.0,31.687928637003203,5.281321439500534,0.07,10.01,6.0,5374054.0,5398660.0,5374062.0,5497293.0,1.0
0x94d50168d9bc80cc39affbcba8232acd89f117a3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6288740.0,6288740.0,0.0,0.0,78.0,3.6501618842681096,41.0,34.0,1.8617097000000007,0.045407553658536576,0.0,0.2375,41.0,37.0,37.0,1.7884521842681087,0.04833654552075971,0.0029,0.23708,37.0,4152640.0,6255436.0,4152647.0,6202297.0,1.0
0x5bea5bc53ecbbfc459cef95b5855c47748ba3986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,104.5949577849411,52.0,38.0,52.30006189247055,1.005770421009049,0.017343,5.0,52.0,6.0,5.0,52.29489589247055,8.715815982078425,0.23507012,23.271316472120038,6.0,5309052.0,5339768.0,5325243.0,5344341.0,1.0
0x5208d7f63a089906889a5a9caed81e9c889e64f8,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5877768.0,6900287.0,0.0,0.0,294.0,587.0492790088732,212.0,167.0,293.9344738094368,1.3864833670256442,0.0,10.0,209.0,82.0,10.0,293.1148051994366,3.5745707951150805,0.015,49.762056079436604,82.0,5859643.0,5924535.0,5860398.0,6053678.0,1.0
0x4a0d27a1044dd871a93275de5109e5f5efc4d46e,76.0,50.0,42.0,32.0,46.0,26.0,26.0,7.0,25.0,4133797.0,4966061.0,4482814.0,5267283.0,98.0,2558.078948844749,65.0,54.0,1279.0553973423746,19.677775343728843,0.002008,709.573978,65.0,33.0,31.0,1279.0235515023746,38.758289439465905,0.0,1276.0,31.0,4133623.0,4146328.0,4133809.0,5267290.0,1.0
0xab215957873deadd9512fbde29e6c12bea1dd1a1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5352807.0,5352807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0x6678bb2a94097f5046ff179a9dcec5be0985745b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5247802.0,5247802.0,0.0,0.0,1.0
0xd22066c4e511698b626aea89cf70fba5fd3f37d4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.999139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9991389999999999,0.9991389999999999,0.9991389999999999,0.9991389999999999,1.0,6515894.0,6515894.0,6583293.0,6583293.0,1.0
0x633a5b3a807b7532d308ea7b44bb32732aa14a72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19685433949551526,1.0,1.0,0.1,0.1,0.1,0.1,1.0,1.0,1.0,0.0968543394955152,0.0968543394955152,0.0968543394955152,0.0968543394955152,1.0,5888272.0,5888272.0,5934528.0,5934528.0,1.0
0x1177d4f07c6ef70f51cf23493c66e713f7acccda,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6900287.0,6900287.0,0.0,0.0,2.0,1.0995968,2.0,1.0,1.0995968,0.5497984,0.4995968,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852067.0,5852080.0,0.0,0.0,1.0
0x93aebe50a59dfd4c1f7ed56f5177c6ced54a33af,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5290879.0,5295538.0,0.0,0.0,1.0
0x37ce714cd173d79c209cabe9ab41830f5c31363e,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6900287.0,6900287.0,0.0,0.0,2.0,3.8,2.0,2.0,3.8,1.9,0.8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5505031.0,5509171.0,0.0,0.0,1.0
0x1dea82c5628ae89572a153a556312832ee33fda9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201772.0,5929684.0,0.0,0.0,1.0
0x4c191dca6cecfa1e55caa3cf178eea52728b13e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.85272558,6.0,4.0,2.42688779,0.4044812983333333,0.0339,1.0,6.0,1.0,1.0,2.42583779,2.42583779,2.42583779,2.42583779,1.0,4730628.0,4734538.0,4937548.0,4937548.0,1.0
0x33e5d6c0447ea731fe4e2502a881b90ee991cf3a,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5944592.0,6900280.0,0.0,0.0,8.0,17.039882577446818,8.0,7.0,17.039882577446818,2.129985322180852,2e-06,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5854421.0,5874513.0,0.0,0.0,1.0
0xdccdce28bba5b796724f1b50ab350403d895fe08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.94176284,6.0,4.0,5.47160592,0.91193432,0.01,2.001,6.0,3.0,3.0,5.47015692,1.82338564,0.98035692,3.0,3.0,5519859.0,5537647.0,5549557.0,5550427.0,1.0
0xa62cb4bd9e69e9170a2d973aa3aece5a1215d41c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.969020800000001,8.0,8.0,4.485371400000001,0.560671425,0.4479,1.0,8.0,2.0,2.0,4.483649400000001,2.2418247000000004,0.1,4.3836494,2.0,5557192.0,5563687.0,5584452.0,5589294.0,1.0
0x4684d57d2fe38b7990d6d82760922da0928e4eda,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,5801069.0,6501916.0,0.0,0.0,11.0,15.81253724,10.0,10.0,7.90669912,0.790669912,0.08803799,2.0302830000000003,9.0,1.0,1.0,7.90583812,7.90583812,7.90583812,7.90583812,1.0,5657264.0,5667773.0,6501623.0,6501623.0,1.0
0x6d0b90ea2951ca5ad3abdb606e4146e9765f1ee4,200.0,153.0,63.0,103.0,151.0,47.0,39.0,14.0,47.0,4815710.0,6962707.0,4820517.0,5272554.0,171.0,190.5653782316552,120.0,105.0,94.5507018588276,0.7879225154902298,0.0020552,30.43,120.0,51.0,42.0,96.01467637282758,1.8826407131926972,0.0,95.7,51.0,4815717.0,4848701.0,4820517.0,5272557.0,1.0
0x6122ee683dbee50fd432fe5bdd8ac055aa3d42b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,26.844934575437946,17.0,15.0,13.423922787718974,0.7896425169246454,0.00613489405037975,6.2,17.0,2.0,2.0,13.421011787718973,6.7105058938594855,6.71001178771897,6.711,2.0,4960359.0,4972875.0,4981062.0,4981066.0,1.0
0x619b947996557dbb4b3ca878247e8514fa3e7b30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.54680603999999,16.0,12.0,18.27441902,1.1421511887499998,0.0001,8.91364243,16.0,4.0,2.0,18.27238702,4.568096755,1.64728774,8.91315943,4.0,5526560.0,5722498.0,5531854.0,5704042.0,1.0
0x19fb7020381fe9197bf841d5034d5467fe5a3c93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,6.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6556045.0,7011394.0,0.0,0.0,1.0
0x66817272d39da7fd4c552f430fc0b694e357c157,59.0,35.0,18.0,29.0,35.0,24.0,16.0,2.0,20.0,4030479.0,5367966.0,4053132.0,4075935.0,65.0,553.5632608018705,27.0,24.0,276.7991522444352,10.251820453497599,0.09677803300000001,115.04886539,26.0,38.0,28.0,276.7641085574353,7.283266014669347,0.0,175.0,34.0,4030657.0,4052433.0,4032372.0,4075938.0,1.0
0xbc91d37841f58fc8611ab045c240bd5241090b86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.56493956,7.0,5.0,6.78881178,0.9698302542857142,0.04,3.99881178,7.0,8.0,6.0,6.77612778,0.8470159724999998,0.1,4.69832878,8.0,5992972.0,6154777.0,5994192.0,6159745.0,1.0
0xce9e24dffdb3dc08efe33ad3db858576c3f27d5d,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,6010274.0,6900280.0,0.0,0.0,20.0,13.302113991589724,15.0,13.0,13.149842314932034,0.8766561543288021,0.0009592289999999999,5.65999433,15.0,5.0,5.0,0.15227167665769256,0.030454335331538518,0.01245,0.04765,5.0,5905394.0,6072328.0,5932516.0,6078322.0,1.0
0x1e711a766cd4ec07c590eef54a112190b4826b4e,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6284136.0,6284136.0,0.0,0.0,31.0,5.4272208200000005,19.0,12.0,2.59551769,0.13660619421052633,0.01,0.4,19.0,12.0,12.0,2.83170313,0.2359752608333333,0.02219164,0.882,12.0,6217842.0,6589791.0,6282618.0,6590026.0,1.0
0x997ad34840281d459251abdf9c90d9a8c6a6e01a,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5797637.0,5797637.0,0.0,0.0,27.0,31.409142205,15.0,13.0,15.710147,1.0473431333333334,0.01,4.643008,15.0,12.0,11.0,15.698995205,1.3082496004166668,0.12497163,5.1167342950000005,12.0,5499661.0,5635889.0,5499669.0,5754467.0,1.0
0xbd93c9fe09d09cc560b77753003898f1745a08a7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302187.0,5302187.0,0.0,0.0,1.0
0x710b1d822e0e5b9d55f123598f383667502c3a51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.00695,1.0,1.0,0.504,0.504,0.504,0.504,1.0,1.0,1.0,0.50295,0.50295,0.50295,0.50295,1.0,5334317.0,5334317.0,5338797.0,5338797.0,1.0
0x9c3c750372e2dbc2f8f2e6c58edfa6e1d7e463fd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.019139,1.0,1.0,0.51,0.51,0.51,0.51,1.0,1.0,1.0,0.509139,0.509139,0.509139,0.509139,1.0,5473219.0,5473219.0,5480256.0,5480256.0,1.0
0xe88379631857c0d8174efefdf8dca25b29610f08,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5026379.0,5026379.0,0.0,0.0,4.0,0.22603004,2.0,2.0,0.11387602,0.05693801,0.05540751,0.05846851,2.0,2.0,2.0,0.11215402,0.05607701,0.05454651,0.05760751,2.0,5066076.0,5118169.0,5118157.0,5125642.0,1.0
0x39a7c26ada0e575d69f05dd6b8086f0ddd99e207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5141770.0,5929796.0,0.0,0.0,1.0
0x1e67f055367bcbce045e1211f09355eb7411236f,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4613949.0,4632729.0,0.0,0.0,4.0,6.35979,3.0,3.0,3.18,1.06,0.2,2.0,3.0,1.0,1.0,3.17979,3.17979,3.17979,3.17979,1.0,4507647.0,4508347.0,4669139.0,4669139.0,1.0
0xe597880cb0591c6fc09e1b2778c26cad34922b82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.2068557150412005,4.0,4.0,2.1038583575206005,0.5259645893801502,0.494,0.6016578575206007,4.0,1.0,1.0,2.1029973575206,2.1029973575206,2.1029973575206,2.1029973575206,1.0,5634918.0,5639257.0,5642976.0,5642976.0,1.0
0xece9c89fe25858417bc1305492c27c01662313e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.46260736,2.0,2.0,6.23210636,3.11605318,2.0328386999999997,4.19926766,2.0,3.0,3.0,6.230501,2.0768336666666665,1e-06,6.0805,3.0,6172626.0,6174093.0,6199702.0,6271724.0,1.0
0x581cc257051a34972641d008c3915a75771be274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201749.0,5834160.0,0.0,0.0,1.0
0xbe969917962ef564f936a3f93dd4cfb315ec41ee,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6200541.0,6200541.0,0.0,0.0,7.0,7.12254132,5.0,5.0,3.56228252,0.7124565039999999,0.56218739,1.0,5.0,2.0,2.0,3.5602588,1.7801294,0.6982299,2.8620289,2.0,5230355.0,5245857.0,5241528.0,5285425.0,1.0
0x7bbcee71e2283c445bdb076bb7fa187726a45d53,8.0,8.0,7.0,5.0,8.0,0.0,0.0,0.0,0.0,5537363.0,6900280.0,0.0,0.0,8.0,15.57488905,8.0,8.0,15.57488905,1.94686113125,0.39,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5375065.0,5531583.0,0.0,0.0,1.0
0xcda5dd8e13fdae006b270769b1a18fa6c5524ce0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5381244.0,5381244.0,0.0,0.0,8.0,18.95158,6.0,6.0,9.476,1.5793333333333337,0.1,6.0,6.0,2.0,2.0,9.47558,4.73779,0.09979,9.37579,2.0,4619353.0,4635256.0,4630503.0,4648672.0,1.0
0x155ea3c47d523ea150b2fb33ecaedc4928e0f2db,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6956291.0,6956291.0,0.0,0.0,19.0,84.86871837000002,19.0,15.0,84.86871837000002,4.466774651052632,0.01,29.995,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6739900.0,6744870.0,0.0,0.0,1.0
0x2268751eafc860781074d25f4bd10ded480310b9,148.0,116.0,51.0,75.0,99.0,32.0,30.0,8.0,26.0,4219793.0,6407625.0,4221418.0,5267421.0,127.0,2302.562905546835,74.0,63.0,1151.3030257909174,15.55814899717456,0.002387075,880.0,72.0,53.0,50.0,1151.2598797559176,21.721884523696545,0.0,1150.8,47.0,4219797.0,4234395.0,4219910.0,5267597.0,1.0
0x1bbeed1e4ad3c102a58129c65f4e04c4c67009af,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5558374.0,5603946.0,0.0,0.0,24.0,39.44034268909138,12.0,9.0,19.724392347980928,1.6436993623317442,0.099,5.03,12.0,12.0,11.0,19.71595034111045,1.6429958617592038,0.002785125971748328,4.818078674562099,12.0,5418533.0,6241506.0,5447993.0,6704888.0,1.0
0x3884eb0ae2a04bce65b5b0ca9c1bd069cbd52c66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201750.0,7048862.0,0.0,0.0,1.0
